line,start_time,end_time,text
99,"00:06:55,457","00:06:58,761","What went up
is going to splash down."
100,"00:06:58,927","00:07:01,330","That's why I ordered
an investigation"
101,"00:07:01,463","00:07:04,166","into the frequency
of incidents and malfunctions."
102,"00:07:04,300","00:07:06,702","If it involves
getting our hands dirty,"
103,"00:07:06,834","00:07:08,270",don't we have apes who do that?
104,"00:07:08,404","00:07:10,906","Getting your hands
a little dirty now, Peanut,"
105,"00:07:11,040","00:07:13,108",is good preparation for later.
106,"00:07:13,242","00:07:16,512","All this, my boy,
will be yours."
107,"00:07:19,348","00:07:21,450","Here's my lead
investigator now."
108,"00:07:21,583","00:07:23,851","Everyone, this is Flo."
109,"00:07:23,986","00:07:25,454",Good morning.
110,"00:07:25,587","00:07:27,890","Very, very clever."
111,"00:07:28,023","00:07:30,192",You did it without telling me?
112,"00:07:30,326","00:07:33,362","It was important
to get a fresh perspective."
113,"00:07:33,495","00:07:37,299","Flo, if you'd care to share
your findings with everyone?"
114,"00:07:37,433","00:07:39,867","Thank you. Gentlemen,
the data clearly shows that"
115,"00:07:40,002","00:07:43,138","in recent months, the frequency
of incidents and malfunctions"
116,"00:07:43,272","00:07:46,375","has dramatically gone up,
while the island has gone down."
117,"00:07:47,209","00:07:49,611","We're falling faster
than a ripe grapefruit."
118,"00:07:50,879","00:07:53,182","Looking closer, key indicators
suggest that there"
119,"00:07:53,315","00:07:55,084",is a pattern at work.
120,"00:08:00,923","00:08:04,360",Hmm. Uh-huh. Ah!
121,"00:08:12,634","00:08:14,937","Big, round, hungry?"
122,"00:08:15,070","00:08:16,905",You want a sandwich? No.
123,"00:08:17,406","00:08:20,743","Big problem.
One point for me."
124,"00:08:20,876","00:08:22,211",Next word. It's fun.
125,"00:08:22,344","00:08:26,014",Pointy... pineapple? Rock?
126,"00:08:27,182","00:08:29,017","Your pet rock
is a pointy pineapple?"
127,"00:08:29,952","00:08:32,454",Nah. Back to problem.
128,"00:08:32,588","00:08:34,656","Swimming? Boogie?
What are you doing?"
129,"00:08:34,790","00:08:36,925","Moving. Parts.
Machine."
130,"00:08:37,059","00:08:41,663",Ah! Ha-ha. Problem. Machine.
131,"00:08:42,131","00:08:44,233",Problem machine! I got it!
132,"00:08:44,366","00:08:48,036","The machines
all have one problem."
133,"00:08:48,170","00:08:50,739","- Why, yes. That's right.
- Huh?"
134,"00:08:50,873","00:08:53,075","We should be able
to trace all of the incidents"
135,"00:08:53,208","00:08:54,943",back to one central problem.
136,"00:08:55,077","00:08:57,045","I'm glad you see it, too."
137,"00:08:57,846","00:09:00,482","Oh, actually, it was..."
138,"00:09:03,318","00:09:08,090","obvious, in a not-so-obvious
sort of way,"
139,"00:09:08,223","00:09:10,058",if you see what I mean.
140,"00:09:10,192","00:09:12,194","Why, yes, I do."
141,"00:09:12,327","00:09:14,630","Now we just have
to find the problem."
142,"00:09:14,763","00:09:15,998","Excellent, Peanut."
143,"00:09:16,131","00:09:17,366","Now, hold the fruit."
144,"00:09:17,499","00:09:19,201","If there was a central problem,"
145,"00:09:19,334","00:09:21,570",I would have found it.
146,"00:09:21,703","00:09:23,872","Pink, what do you say?"
147,"00:09:24,373","00:09:27,476","Hmm.
I'm with the big one on this."
148,"00:09:27,609","00:09:29,678",I don't see it.
149,"00:09:29,812","00:09:32,214","But how can you say
that when it's so..."
150,"00:09:32,347","00:09:34,249","- Obvious?
- But what about the tremors?"
151,"00:09:34,383","00:09:37,586","It's been quiet
on my side of the island."
152,"00:09:37,719","00:09:39,354","The increased
volcanic activity?"
153,"00:09:39,488","00:09:43,325","Volcanoes are known
to bubble and boil."
154,"00:09:43,459","00:09:45,461","And the fact that Goola
is losing altitude."
155,"00:09:45,594","00:09:48,797","Ah, the excitability of youth."
156,"00:09:48,932","00:09:52,134","Then again, I can't see much
of anything these days."
157,"00:09:52,267","00:09:53,869",My dear Moneke.
158,"00:09:54,002","00:09:58,908","It appears that I have nothing
useful to contribute here."
159,"00:09:59,041","00:10:02,077",I'm afraid my time has passed.
160,"00:10:02,211","00:10:04,881","As mine soon
will be, too, old friend."
161,"00:10:05,013","00:10:06,148",Don't say that!
162,"00:10:06,281","00:10:09,084","Yeah, we'd be lost without you."
163,"00:10:09,218","00:10:11,119",Sooner than you think.
164,"00:10:12,956","00:10:15,324",I'll take my leave now.
165,"00:10:15,991","00:10:17,659",Thank you for your service.
166,"00:10:19,528","00:10:20,629",Stay sharp.
167,"00:10:20,762","00:10:23,065","Now, some of us
can get back to work."
168,"00:10:23,198","00:10:24,934",Not so fast!
169,"00:10:25,067","00:10:27,302","Boys, at a time like this,"
170,"00:10:27,436","00:10:29,104","we have to put aside
our differences"
171,"00:10:29,238","00:10:31,607","- and work together.
- Don't we always?"
172,"00:10:31,740","00:10:34,978","I'm glad you agree, because Flo
and I have come up with a plan"
173,"00:10:35,110","00:10:37,679",to deal with our dilemma.
174,"00:10:43,452","00:10:45,354","Not since
the days of Moneke I"
175,"00:10:45,487","00:10:48,892","has such
a noble task been undertaken."
176,"00:10:49,024","00:10:50,459",Look at that.
177,"00:10:51,827","00:10:53,729",Just a little warm.
178,"00:10:54,329","00:10:57,332","Somewhere out there,
something is causing"
179,"00:10:57,466","00:10:59,067","our great Goola to sink,"
180,"00:10:59,201","00:11:03,805","and this expedition
must find what it is,"
181,"00:11:03,940","00:11:07,242",or we are lost.
182,"00:11:07,911","00:11:09,645","- Yes, Peanut.
- Uh..."
183,"00:11:10,178","00:11:12,814","If the problem's
somewhere out there,"
184,"00:11:12,949","00:11:15,384",what are we doing up here?
185,"00:11:15,517","00:11:16,785",Ah...
186,"00:11:18,253","00:11:20,924",I salute you and I bid you all
187,"00:11:21,056","00:11:22,491",fruit speed.
188,"00:11:33,435","00:11:35,137",You mean we're going in there?
189,"00:11:35,270","00:11:37,205","It's the fastest way
to get around the island."
190,"00:11:37,339","00:11:39,074",Not to mention an early grave.
191,"00:11:39,207","00:11:41,276","Oh, it's not that dangerous."
192,"00:11:41,410","00:11:43,211","Almost all of our first
volunteers have come back."
193,"00:11:43,345","00:11:44,881",That's almost reassuring.
194,"00:11:47,215","00:11:48,918",What is so funny?
195,"00:11:49,685","00:11:52,688","Uncle Moneke, I was thinking."
