line,start_time,end_time,text
101,"00:07:30,533","00:07:31,618",You're not my mate.
102,"00:07:32,994","00:07:35,747","I'm heartbroken.
Now, go on, piss off."
103,"00:07:35,830","00:07:39,250","No, what you are
is a Neo-imperialist enforcer,"
104,"00:07:39,334","00:07:41,127","from halfway around the world,"
105,"00:07:41,211","00:07:43,672","sent here to steal
my country's natural resources,"
106,"00:07:43,755","00:07:46,174","strip-mine our sacred lands,
pollute our water,"
107,"00:07:46,257","00:07:47,592","oppress our heritage,"
108,"00:07:47,676","00:07:49,302","and make us wait in lines
all day."
109,"00:07:51,763","00:07:55,016","Hey, boss man. Can I go?"
110,"00:07:55,809","00:07:56,809",Hey!
111,"00:08:01,439","00:08:02,565","Go on, get out of here."
112,"00:08:02,649","00:08:04,109","Yeah, yeah."
113,"00:08:13,076","00:08:14,494","Adrianna, we're clear."
114,"00:08:22,043","00:08:24,379","Kahndaq isn't safe
for us anymore."
115,"00:08:24,462","00:08:25,690","Let's just move the crown first,"
116,"00:08:25,714","00:08:26,994","and then we can
worry about safe."
117,"00:08:27,048","00:08:28,758","I got intergang
watching my house."
118,"00:08:28,842","00:08:31,636","I gave up my job at the
university and moved four times."
119,"00:08:31,720","00:08:33,513","It doesn't mean I'm gonna
abandon my country."
120,"00:08:33,596","00:08:36,266","I'm just saying, no one stays
a step ahead of them forever."
121,"00:08:36,349","00:08:38,435","We can't wait for things
to cool down this time."
122,"00:08:38,518","00:08:41,521","If I'm right, they're days
away from finding it."
123,"00:08:46,443","00:08:48,737","- What are you doing?
- I want to come with you."
124,"00:08:48,820","00:08:50,155",You know it's too dangerous.
125,"00:08:50,238","00:08:51,781","You shouldn't have
gotten involved."
126,"00:08:51,865","00:08:54,451","Come on, I want to help you
beat those bastards."
127,"00:08:54,534","00:08:56,369","Adrianna,
keep your head down, please."
128,"00:08:56,453","00:08:58,288","- You want to be a hero, huh?
- I do, yeah."
129,"00:08:58,371","00:09:00,248","Go home, do your homework."
130,"00:09:00,331","00:09:04,377","Your time will come one day,
but not today, son."
131,"00:09:04,461","00:09:05,462",Go!
132,"00:09:05,545","00:09:07,338","Go, little man. You did good."
133,"00:09:37,660","00:09:39,829","That would get you a fortune
on the black market."
134,"00:09:40,914","00:09:42,457",Is that real eternium?
135,"00:09:44,042","00:09:45,460",Show us a little magic.
136,"00:09:45,543","00:09:47,670","It doesn't work like that,
it's unrefined."
137,"00:09:47,754","00:09:49,255",You guys should get some rest.
138,"00:09:49,339","00:09:51,424","I thought intergang
seized all the old relics."
139,"00:09:51,508","00:09:52,634","Hey, come on. Stop it."
140,"00:09:52,717","00:09:53,986",I'm just curious how she got it.
141,"00:09:54,010","00:09:55,804",My grandmother gave it to me.
142,"00:09:55,887","00:09:59,390","- How did she get it?
- It's not a museum piece."
143,"00:09:59,474","00:10:01,392","It's a family heirloom,
going all the way back"
144,"00:10:01,476","00:10:03,269","to the days
when kahndaq was free."
145,"00:10:04,270","00:10:05,772",You happy now?
146,"00:10:05,855","00:10:07,023",Cool story.
147,"00:10:11,027","00:10:12,862","And all I inherited
was a sweater."
148,"00:10:12,946","00:10:15,573","That's not true. Baba left you
his Van and his bald spot."
149,"00:10:15,657","00:10:17,367","You know, some women
like a bald spot."
150,"00:10:17,450","00:10:19,911","Curly on the outside,
smooth on the inside. You know?"
151,"00:10:45,019","00:10:46,604",Are you sure about this?
152,"00:10:46,688","00:10:48,528","The inscriptions
we found are clear."
153,"00:10:48,606","00:10:51,317","And I'm positive
about that translation."
154,"00:10:51,401","00:10:53,319","There is something
inside that mountain."
155,"00:10:56,406","00:10:59,284","What if it really
is the crown? Then what?"
156,"00:10:59,367","00:11:01,327","It's a source of great power.
Who gets to keep it?"
157,"00:11:01,411","00:11:04,330","No one. We hide it again
someplace else."
158,"00:11:04,414","00:11:06,291","Get it out of the country
if we have to."
159,"00:11:06,374","00:11:08,710","It is too dangerous
for anyone to have."
160,"00:11:10,211","00:11:11,211",This is it?
161,"00:11:12,088","00:11:13,088",Not yet.
162,"00:11:15,592","00:11:18,386","- Are you coming?
- Eh, bad knee. I'll keep watch."
163,"00:11:37,280","00:11:40,241","This way.
Almost there."
164,"00:11:47,123","00:11:49,667","""Men were given
the gift of magic,"
165,"00:11:49,751","00:11:52,629","but their hearts
were too easily corrupted."""
166,"00:11:57,467","00:11:59,052",Keep reading.
167,"00:11:59,135","00:12:01,512","""The ultimate power
was banished from the earth"
168,"00:12:01,596","00:12:03,765","and hidden... here."""
169,"00:12:05,391","00:12:07,352",Until now.
170,"00:12:07,435","00:12:10,313","This mountain has kept the crown
of sabbac safe for 5,000 years."
171,"00:12:10,396","00:12:13,900","We're 100%, totally,
like, no take-backs"
172,"00:12:13,983","00:12:16,152",certain that we want to move it?
173,"00:12:16,235","00:12:17,235",We don't have a choice.
174,"00:12:18,821","00:12:20,490",What happened to ishmael?
175,"00:12:22,241","00:12:24,953","Great.
Don't worry, I'll find him."
176,"00:12:30,083","00:12:31,417","♪ Baby, come back ♪"
177,"00:12:32,752","00:12:36,089","♪ oh, baby... on me ♪"
178,"00:12:36,172","00:12:37,840",♪ I was wrong ♪
179,"00:12:37,924","00:12:41,052","♪ and I just can't live
without you ♪"
180,"00:12:41,135","00:12:44,013","♪ baby, come back... ♪"
181,"00:12:45,765","00:12:47,141",Samir?
