line,start_time,end_time,text
102,"00:11:47,880","00:11:49,916","Look. This is what
I'm talking about."
103,"00:12:20,560","00:12:23,836",Initiate the hack.
104,"00:13:40,080","00:13:43,152","Help me.
Please. Don't let me die."
105,"00:13:43,400","00:13:44,400",Who sent you?
106,"00:13:44,480","00:13:45,993",Help me. Please.
107,"00:13:46,080","00:13:47,149",Answer me!
108,"00:13:47,840","00:13:49,696",Collaborate with Hanka Robotics
109,"00:13:49,720","00:13:51,153",and be destroyed.
110,"00:14:08,040","00:14:09,040",Uh-uh.
111,"00:14:11,480","00:14:12,629",You okay?
112,"00:14:16,000","00:14:17,319",You're injured.
113,"00:14:27,320","00:14:29,072",You're not the same.
114,"00:14:30,160","00:14:31,160",Hey.
115,"00:14:31,520","00:14:33,272",It's just a robot!
116,"00:15:54,200","00:15:57,192","Your skin
deserves the best, and so do you."
117,"00:15:57,320","00:15:58,548",Try our hand cream.
118,"00:16:19,880","00:16:21,711","So, what do we have
on Osmond?"
119,"00:16:21,800","00:16:22,949","So far, very little."
120,"00:16:24,640","00:16:27,154","He was the head
of Hanka's robotics division."
121,"00:16:27,520","00:16:29,829","Human, but of course
cyber-enhanced."
122,"00:16:30,040","00:16:31,359",So how did they hack him?
123,"00:16:31,440","00:16:34,273","Somehow this geisha bot
got past his encryption."
124,"00:16:34,600","00:16:36,192",Something's different.
125,"00:16:36,400","00:16:37,435",What'd you get?
126,"00:16:37,720","00:16:40,234","Why do you
always think he's out there enhancing?"
127,"00:16:40,320","00:16:41,673",Because he is.
128,"00:16:42,720","00:16:44,039",Cyber-mech liver.
129,"00:16:44,200","00:16:45,758",Been saving up for a while.
130,"00:16:46,080","00:16:47,559",Now it's last call every night.
131,"00:16:48,120","00:16:50,031","You got enhanced
so you can drink more?"
132,"00:16:51,280","00:16:52,998","Embrace the enhancements, Togusa."
133,"00:16:53,480","00:16:55,072",We wouldn't be here without it.
134,"00:16:55,240","00:16:57,276","I'm all human and happy, thanks."
135,"00:16:58,920","00:17:01,434","Any more information
about the ceased geisha bot?"
136,"00:17:01,600","00:17:02,828",Hanka's running scans.
137,"00:17:03,120","00:17:05,270","Dr. Dahlin will have
the reports ready by..."
138,"00:17:20,600","00:17:22,440","Following last night's attack,"
139,"00:17:23,280","00:17:25,748","three more Hanka scientists
were murdered"
140,"00:17:26,000","00:17:27,592","at the company's
central laboratory."
141,"00:17:28,880","00:17:30,552","The first two were shot,"
142,"00:17:30,960","00:17:32,678","and the third
was beaten to death"
143,"00:17:32,760","00:17:34,318",by his own service robot.
144,"00:17:35,320","00:17:38,471","All showed signs
of cerebral hacking."
145,"00:17:39,480","00:17:41,152",The same as the geisha did to Osmond.
146,"00:17:42,240","00:17:45,789","And all were
senior figures at Hanka,"
147,"00:17:46,360","00:17:47,475",just like Osmond.
148,"00:17:48,600","00:17:52,479","A message was left at each
of the crime scenes by someone"
149,"00:17:52,560","00:17:54,232",identifying himself
150,"00:17:56,480","00:17:57,913",as Kuze.
151,"00:17:58,760","00:18:02,389","Collaborate with Hanka Robotics
and be destroyed."
152,"00:18:04,000","00:18:07,993","Collaborate with Hanka Robotics
and be destroyed."
153,"00:18:11,160","00:18:12,160",Togusa.
154,"00:18:45,720","00:18:48,109",I had to or more would have died.
155,"00:18:54,040","00:18:56,793",I will find him and I will kill him.
156,"00:18:57,400","00:19:00,631","It's what I am
built for, isn't it?"
157,"00:19:24,720","00:19:25,994","Locus Solus,"
158,"00:19:26,080","00:19:29,675","safely reconfiguring
your child's genetic structure."
159,"00:19:29,760","00:19:32,069",Families built better.
160,"00:19:32,400","00:19:34,436","What was going on with you
at the hotel last night?"
161,"00:19:34,520","00:19:35,714",Nothing. I'm fine.
162,"00:19:35,800","00:19:36,949",You sure?
163,"00:19:38,720","00:19:41,029","- Hey, sweetheart, you want an upgrade?
- Move. Move."
164,"00:19:41,240","00:19:43,231","- I have anything you want.
- Back off!"
165,"00:19:46,480","00:19:48,516","- Hey, Ming!
- Hey, Batou!"
166,"00:19:48,600","00:19:49,635",Hey.
167,"00:19:51,800","00:19:53,916","- I got your bones.
- Thanks, man."
168,"00:19:54,880","00:19:56,108",For the dogs.
169,"00:19:56,840","00:19:58,240","For someone who
doesn't like people,"
170,"00:19:58,280","00:19:59,872","how come you care
about dogs so much?"
171,"00:20:00,120","00:20:02,953","Don't know.
I just like strays, and they like me."
172,"00:20:03,240","00:20:05,390","They like you
because you feed them."
173,"00:20:05,800","00:20:07,279",You got no heart.
174,"00:20:07,960","00:20:09,279","Hey, girls!"
175,"00:20:13,000","00:20:14,069",Hey!
176,"00:20:14,680","00:20:16,159","Hey, Gabriel."
177,"00:20:17,240","00:20:18,468",Meet Major.
178,"00:20:18,760","00:20:20,432","Major, Gabriel."
179,"00:20:24,480","00:20:26,311",We used to have a dog.
180,"00:20:26,760","00:20:27,795",Seriously?
181,"00:20:31,720","00:20:34,393","I had you down as
more of a cat person."
182,"00:20:39,160","00:20:41,230","You don't talk
about that stuff, huh?"
183,"00:20:41,320","00:20:42,320",What?
184,"00:20:42,560","00:20:45,438","- Your past.
- I don't remember much."
185,"00:20:45,720","00:20:47,358","Just fragments.
Bits and pieces."
186,"00:20:49,320","00:20:50,878",What about family?
187,"00:20:51,120","00:20:53,554","My parents, they died
bringing us to this country."
188,"00:20:53,680","00:20:55,113",Our boat sank in the harbor.
189,"00:20:55,640","00:20:57,471",I almost drowned.
190,"00:20:59,400","00:21:00,628",It feels like
191,"00:21:00,720","00:21:03,075","there's always this
thick fog over my memory"
192,"00:21:03,160","00:21:04,957",and I can't see through it.
193,"00:21:05,880","00:21:06,995",You're lucky.
194,"00:21:07,320","00:21:09,959","Every single day
I get screwed by my memories."
195,"00:21:10,240","00:21:11,593",It's better to be pure.
196,"00:21:12,400","00:21:13,515",Like you.
197,"00:21:31,840","00:21:34,513",Welcome to Hanka Robotics.
198,"00:21:35,400","00:21:39,598","All visitors must display
appropriate credentials at all times."
199,"00:21:43,880","00:21:45,552","Open and close, please."
200,"00:21:47,400","00:21:49,834","You have damaged
internal systems."
201,"00:21:49,920","00:21:52,354","Maybe next time,
you can design me better."
202,"00:21:56,080","00:21:57,080",How are you?
203,"00:21:57,200","00:21:58,440","I'm fine.
I can't feel anything."
204,"00:21:58,480","00:22:01,233","No, you. In there."
205,"00:22:02,720","00:22:04,836",I've been having glitches.
206,"00:22:05,600","00:22:06,953",But they'll pass.
207,"00:22:07,560","00:22:08,920","You've been
taking your medication?"
208,"00:22:09,200","00:22:10,394",Yeah.
209,"00:22:10,760","00:22:12,080",But these ones are still cycling.
210,"00:22:12,640","00:22:13,914",I had two this morning.
211,"00:22:14,240","00:22:16,595","- Sound or image?
- Both."
212,"00:22:20,240","00:22:21,753",I see it.
213,"00:22:22,880","00:22:24,996","Have you made
any unencrypted downloads?"
