line,start_time,end_time,text
102,"00:09:31,365","00:09:33,200",The Gods gave us many gifts.
103,"00:09:33,868","00:09:35,661","One day, you'll know them all."
104,"00:09:36,162","00:09:39,081",This great tower is where we keep them.
105,"00:09:51,510","00:09:52,678",The Godkiller.
106,"00:09:56,515","00:09:57,975",It's beautiful.
107,"00:09:59,560","00:10:00,936",Who would wield it?
108,"00:10:03,439","00:10:06,025",I pray it will never be called to arms.
109,"00:10:06,734","00:10:09,695",But only the fiercest among us even could.
110,"00:10:10,279","00:10:12,072","And that is not you, Diana."
111,"00:10:12,865","00:10:15,284","You see, you're safe,"
112,"00:10:15,785","00:10:18,788","and there is nothing
you should concern yourself with."
113,"00:10:32,343","00:10:33,969","You keep doubting yourself, Diana."
114,"00:10:34,136","00:10:36,347","- No, I don't.
- Yes, you do."
115,"00:10:37,056","00:10:38,224","No, I don't."
116,"00:10:43,062","00:10:44,313",You are stronger than you believe.
117,"00:10:44,480","00:10:46,565",You have greater powers than you know.
118,"00:10:46,732","00:10:48,651","- But if you don't try hard--
- Diana!"
119,"00:11:00,412","00:11:01,413",Are you hurt?
120,"00:11:01,997","00:11:03,165","No, Mother, I'm fine,"
121,"00:11:03,374","00:11:05,042","- I was just--
- Training."
122,"00:11:06,001","00:11:09,046","It seems I'm not
the revered queen I should be."
123,"00:11:09,213","00:11:11,423","Disobeyed, betrayed by my own sister..."
124,"00:11:11,590","00:11:13,801","No, Mother.
It was me, I asked her to--"
125,"00:11:13,968","00:11:15,177",Take her to the palace.
126,"00:11:17,012","00:11:18,013",Off you go.
127,"00:11:26,605","00:11:28,732","You left me no choice, Hippolyta."
128,"00:11:30,401","00:11:33,153",You neglect your duty if she cannot fight.
129,"00:11:33,320","00:11:35,406",You speak of a time that may never come.
130,"00:11:36,991","00:11:38,492",He might never return.
131,"00:11:39,577","00:11:41,370",He could have died from his wounds.
132,"00:11:41,537","00:11:44,456",Ares is alive.
133,"00:11:44,623","00:11:47,960","You feel it, as I do, in your bones."
134,"00:11:48,586","00:11:51,255","It is only a matter of time
before he returns."
135,"00:11:55,175","00:11:59,013","The stronger she gets,
the sooner he'll find her."
136,"00:11:59,179","00:12:01,932","Hippolyta, I love her as you do."
137,"00:12:03,475","00:12:06,395","But this is the only way
to truly protect her."
138,"00:12:17,448","00:12:20,868","You will train her harder than
any Amazon before her."
139,"00:12:21,619","00:12:23,454","Five times harder,"
140,"00:12:23,621","00:12:25,664",ten times harder.
141,"00:12:25,831","00:12:28,751",Until she is better than even you.
142,"00:12:29,335","00:12:31,295",But she must never know the truth
143,"00:12:31,462","00:12:33,213",about what she is
144,"00:12:33,380","00:12:35,215",or how she came to be.
145,"00:13:29,853","00:13:31,105",Harder.
146,"00:13:31,271","00:13:34,066","You're stronger than this, Diana."
147,"00:13:34,274","00:13:35,401",Again.
148,"00:13:52,543","00:13:54,003",Never let your guard down.
149,"00:13:55,212","00:13:56,964",You expect the battle to be fair.
150,"00:13:57,131","00:13:58,549",A battle will never be fair.
151,"00:14:12,479","00:14:13,480",Antiope!
152,"00:14:15,399","00:14:16,400",Lay still.
153,"00:14:16,775","00:14:17,776",You are bleeding.
154,"00:14:19,528","00:14:21,780","- I'm sorry...
- Wait, Diana, wait."
155,"00:14:28,078","00:14:29,246",What have I done?
156,"00:14:31,081","00:14:32,166",I'm sorry.
157,"00:17:03,775","00:17:05,777",Where did this fog come from?
158,"00:17:09,656","00:17:12,201",There. Go forward!
159,"00:17:29,343","00:17:31,428",There he is! The pilot! I can see him.
160,"00:17:31,595","00:17:32,804",He's there!
161,"00:18:03,669","00:18:04,670",Wow.
162,"00:18:07,756","00:18:09,091",You're a man.
163,"00:18:13,595","00:18:16,348",Yeah. I mean...
164,"00:18:18,517","00:18:20,018",Do I not look like one?
165,"00:18:24,606","00:18:25,816",Where are we?
166,"00:18:26,358","00:18:27,859",Themyscira.
167,"00:18:28,026","00:18:29,278",Therma-what?
168,"00:18:29,778","00:18:30,779",Who are you?
169,"00:18:39,162","00:18:41,790","I'm one of the good guys,
and those are the bad guys."
170,"00:18:41,957","00:18:43,000",What?
171,"00:18:43,166","00:18:44,876","The Germans. Come on,
we need to get out of here."
172,"00:18:45,043","00:18:47,170","- The Germans?
- Diana!"
173,"00:18:47,337","00:18:49,548","Step away from her, now!"
174,"00:18:51,800","00:18:53,051",Ready your bows!
175,"00:18:56,555","00:18:57,889","They have guns, right?"
176,"00:18:58,056","00:18:59,641",Fire!
177,"00:19:00,851","00:19:02,394",Fire!
178,"00:19:03,520","00:19:04,896",Come on!
179,"00:20:42,077","00:20:43,078",Stay there!
180,"00:21:21,116","00:21:22,200",Shield!
181,"00:21:43,388","00:21:45,140",No!
182,"00:21:45,307","00:21:46,308",No!
183,"00:21:52,189","00:21:53,565",No.
184,"00:21:53,732","00:21:57,694","No, no. Antiope. Antiope."
185,"00:21:57,861","00:22:00,530","Antiope, hey. Hey, hey."
186,"00:22:02,324","00:22:03,325",Hey.
187,"00:22:03,909","00:22:04,910","- Diana.
- Be still."
188,"00:22:06,745","00:22:08,205",The time has come.
189,"00:22:09,414","00:22:11,416",You... You must...
190,"00:22:11,583","00:22:14,753","What? What, Antiope?"
191,"00:22:18,882","00:22:20,258",Godkiller.
192,"00:22:20,842","00:22:22,886","- Diana, go...
- Go where?"
193,"00:22:23,678","00:22:25,013","- Go where?
- Go..."
194,"00:22:25,180","00:22:28,058","No, please, no. No. No!"
195,"00:22:28,225","00:22:30,185","No, no, no."
196,"00:22:30,977","00:22:32,812","- No!
- Antiope!"
197,"00:22:34,397","00:22:35,565",No!
198,"00:22:42,781","00:22:44,115","- You.
- No."
199,"00:22:45,534","00:22:47,035","No, Mother, no."
200,"00:22:47,202","00:22:48,954",He fought at my side against the invaders.
201,"00:22:49,120","00:22:50,956",What man fights against his own people?
202,"00:22:51,122","00:22:53,959","- These aren't my people.
- Then why do you wear their colors?"
203,"00:22:56,086","00:22:57,087",I can't tell you that.
204,"00:22:57,254","00:22:58,296",You need to tell us now!
205,"00:22:58,463","00:22:59,506",What is your name?
206,"00:23:00,882","00:23:02,259",I can't tell you that either.
207,"00:23:03,093","00:23:05,887","We should kill him now,
and be done with it."
208,"00:23:06,054","00:23:07,055","If he dies,"
209,"00:23:07,722","00:23:12,394","we know nothing about who they are,
and why they came."
210,"00:23:19,985","00:23:21,736","My, uh,"
211,"00:23:23,154","00:23:27,659","name is Captain Steve Trevor,
pilot, American Expeditionary Forces."
212,"00:23:27,826","00:23:30,954",Serial number 8141921.
213,"00:23:31,162","00:23:33,373",That's all I'm at liberty to...
214,"00:23:37,669","00:23:39,504",Assigned to British Intelligence.
215,"00:23:41,298","00:23:42,966",What the hell is this thing?
216,"00:23:43,133","00:23:46,177","The Lasso of Hestia compels you
to reveal the truth."
217,"00:23:46,720","00:23:48,179",But it's really hot.
218,"00:23:48,346","00:23:51,349","It is pointless, and painful, to resist."
219,"00:23:52,100","00:23:53,310",What is your mission?
220,"00:23:53,476","00:23:57,272","Whoever you are,
you are in more danger than you think."
221,"00:23:57,439","00:23:58,481",What is your mission?
222,"00:24:01,860","00:24:02,861",I am a...
223,"00:24:07,532","00:24:08,533",I am a...
224,"00:24:11,870","00:24:13,204",I am a spy.
225,"00:24:16,541","00:24:19,002",I'm a spy. I'm a spy.
226,"00:24:21,755","00:24:23,048",British Intelligence got word
227,"00:24:23,214","00:24:25,675","that the leader of the German Army,
General Ludendorff,"
228,"00:24:25,842","00:24:29,721","would be visiting a secret military
installation in the Ottoman Empire."
229,"00:24:29,888","00:24:33,058","I posed as one of their pilots,
and flew in with them."
230,"00:24:33,224","00:24:36,728","According to our intel,
the Germans had no troops left,"
231,"00:24:36,895","00:24:39,564","no money, no munitions of any kind."
232,"00:24:39,731","00:24:41,066",But our intel was wrong.
233,"00:24:41,232","00:24:43,943","The Germans had the Turks
building bombs for them."
234,"00:24:44,110","00:24:47,238","And not just bombs, new weapons."
235,"00:24:47,405","00:24:48,990",Secret weapons.
236,"00:24:50,450","00:24:55,205","Invented by Ludendorff's
chief psychopath, Dr. Isabel Maru."
237,"00:24:56,581","00:24:59,084","The boys in the trenches
called her ""Dr. Poison."""
238,"00:25:00,585","00:25:01,711",And for good reason.
239,"00:25:30,573","00:25:34,077","From what I could tell, if Dr. Maru
was able to complete her work,"
240,"00:25:34,244","00:25:37,288","millions more would die.
The war would never end."
241,"00:25:37,956","00:25:40,041","I was there to observe and report,
nothing more,"
242,"00:25:41,751","00:25:43,586",but I had to do something.
243,"00:25:48,675","00:25:49,968",I'm so close.
244,"00:25:50,135","00:25:53,179","I know I can make the gas
penetrate the mask."
245,"00:25:53,346","00:25:55,557",I just... I need more time.
246,"00:25:55,724","00:25:57,475","Unfortunately, Doctor,
we do not have more time."
247,"00:25:57,642","00:25:59,561","This work, this..."
248,"00:26:04,899","00:26:06,151",Get that man!
249,"00:26:06,317","00:26:07,527",There!
250,"00:27:01,539","00:27:04,959","But if I can get these notes back
to British Intelligence in time,"
251,"00:27:05,710","00:27:08,296",it could stop millions more from dying.
252,"00:27:09,297","00:27:11,216",It could stop the war.
253,"00:27:11,382","00:27:13,510",War? What war?
254,"00:27:15,720","00:27:17,138",The war.
255,"00:27:20,058","00:27:22,560",The war to end all wars.
256,"00:27:23,895","00:27:25,605","Four years,"
257,"00:27:25,772","00:27:28,024","27 countries,"
258,"00:27:28,191","00:27:30,151","25 million dead,"
259,"00:27:30,735","00:27:32,737",soldiers and civilians.
260,"00:27:32,904","00:27:34,823","Innocent people,"
261,"00:27:35,740","00:27:37,992",women and children slaughtered.
262,"00:27:39,327","00:27:42,831","Their homes and their villages
looted and burned."
263,"00:27:46,918","00:27:49,170",Weapons far deadlier than you can
264,"00:27:52,090","00:27:53,591",ever imagine.
265,"00:27:57,929","00:27:59,681",It's like nothing I've ever seen.
266,"00:28:01,099","00:28:02,851",It's like the world's going to end.
267,"00:28:05,103","00:28:06,354",Should we let him go?
268,"00:28:06,521","00:28:09,107","And risk him bringing
more men to our shores?"
269,"00:28:09,274","00:28:11,359","We cannot hold him forever, my queen."
270,"00:28:11,526","00:28:13,611","Mother. Excuse me,"
271,"00:28:13,778","00:28:17,615","but after everything the man said,
this must be Ares."
272,"00:28:17,782","00:28:19,033","What are you talking about, child?"
273,"00:28:19,200","00:28:22,203","Forgive me, Senator,
but the man called it ""a war without end."""
274,"00:28:23,121","00:28:25,290",Millions of people already dead.
275,"00:28:25,790","00:28:27,709",Like nothing he's ever seen.
276,"00:28:28,293","00:28:30,295",Only Ares could do such a thing.
277,"00:28:32,297","00:28:35,383","We cannot simply let him go.
We must go with him."
278,"00:28:36,301","00:28:38,219","I will not deploy our army
and leave Themyscira defenseless"
279,"00:28:38,386","00:28:39,429",to go and fight their war.
280,"00:28:39,596","00:28:41,472",It is not their war.
281,"00:28:41,639","00:28:44,809","Zeus created man to be
just and wise, strong and passionate--"
282,"00:28:44,976","00:28:47,395","That was a story, Diana!"
283,"00:28:47,562","00:28:48,897",There is much you do not understand.
284,"00:28:49,063","00:28:50,106",Men are easily corrupted.
285,"00:28:50,273","00:28:53,067","Yes, but Ares is behind that corruption!"
286,"00:28:53,234","00:28:56,112",It is Ares who has these Germans fighting.
287,"00:28:56,279","00:29:00,325","And stopping the God of War
is our foreordinance."
288,"00:29:00,491","00:29:02,911","As Amazons, this is our duty."
289,"00:29:03,077","00:29:05,914","But you are not an Amazon
like the rest of us."
290,"00:29:06,956","00:29:08,416",So you will do nothing.
291,"00:29:09,083","00:29:10,084","As your queen, I forbid it."
292,"00:29:23,348","00:29:24,515",Strange.
293,"00:29:26,351","00:29:28,311",Is it true you saved his life?
294,"00:29:28,853","00:29:29,854",Who told you that?
295,"00:29:30,021","00:29:31,022",He did.
