line,start_time,end_time,text
101,"00:07:53,904","00:07:57,164","- Surfacing...
- I'm coming down now."
102,"00:07:57,817","00:08:00,121","Grab your things.
Come with me."
103,"00:08:00,164","00:08:02,295","Oh, shit."
104,"00:08:07,512","00:08:09,121","Morning, Mr. Vance."
105,"00:08:09,164","00:08:11,251","- Morning, sir.
- Mr. Vance, I was just..."
106,"00:08:11,295","00:08:13,425","I was wondering if we
had time to go back to..."
107,"00:08:13,469","00:08:14,861",Get in.
108,"00:08:14,904","00:08:17,425","Because I have to get
my phone charger in at..."
109,"00:08:17,469","00:08:20,078","Oh, we're closing the door!"
110,"00:08:21,687","00:08:23,904",Little work tip.
111,"00:08:23,948","00:08:24,599",Hmm?
112,"00:08:24,623","00:08:26,600","It helps if you don't wear
the same clothes every day."
113,"00:08:26,643","00:08:28,121","That, and showering."
114,"00:08:31,687","00:08:33,643","Um, where are we going?"
115,"00:08:33,687","00:08:35,600","There's a digital
publishing conference,"
116,"00:08:35,643","00:08:37,730","and I need to secure
some funding for my expansion."
117,"00:08:41,861","00:08:43,948",Fuck off!
118,"00:08:45,121","00:08:48,208","What part of ""We're closed""don't..."
119,"00:08:48,251","00:08:49,774","- Hi.
- You busy?"
120,"00:08:49,817","00:08:51,730",Kind of in the middle of something.
121,"00:08:51,774","00:08:56,164","So, you know,
why don't you come back tomorrow?"
122,"00:08:56,208","00:08:58,600",Or just come in right now.
123,"00:09:03,425","00:09:04,774",I'm good.
124,"00:09:04,817","00:09:07,600","Come on, it'll ease the pain."
125,"00:09:08,295","00:09:10,643",I like the pain.
126,"00:09:10,687","00:09:14,687","Well, suit yourself, you fuckin' masochist."
127,"00:09:20,425","00:09:22,295","Welcome back the Montgomery,
Mr. Vance."
128,"00:09:22,338","00:09:24,208","I have your rooms
ready for you."
129,"00:09:24,251","00:09:26,817","We had a printer delivered
to Mr. Trevor Matthews' room."
130,"00:09:26,861","00:09:28,991","Unfortunately,
Ms. Young's room wasn't ready,"
131,"00:09:29,035","00:09:31,556","so we had her upgraded to a suite
with compliments of the management."
132,"00:09:31,600","00:09:33,164","Has Mr. Jiang
checked in yet?"
133,"00:09:33,208","00:09:34,817","I do believe
he's at the bar."
134,"00:09:34,861","00:09:36,121",Of course he is.
135,"00:09:36,164","00:09:38,382","So I get a printer
and you get a suite."
136,"00:09:38,425","00:09:39,687","You're enjoying this,
aren't you?"
137,"00:09:39,730","00:09:41,556",Definitely.
138,"00:09:41,600","00:09:43,338","Hon', do you mind
taking Tessa shopping?"
139,"00:09:43,382","00:09:44,643","She needs something
for tonight."
140,"00:09:44,687","00:09:46,774",I trust you.
141,"00:09:47,948","00:09:50,121",Let's go have some fun.
142,"00:09:52,687","00:09:54,295","Are you sure
that I can get in?"
143,"00:09:54,338","00:09:56,338","Because I've never been
to a nightclub before."
144,"00:09:56,382","00:09:58,338",But don't they check...?
145,"00:09:58,382","00:10:01,904",You'll be with us.It won't be a problem.
146,"00:10:01,948","00:10:04,600","Look, before we go outside,"
147,"00:10:05,078","00:10:06,600","I just wanted
to tell you something."
148,"00:10:06,643","00:10:07,687",Okay.
149,"00:10:07,730","00:10:09,861",Vance and I are...
150,"00:10:10,730","00:10:12,861",more than co-workers.
151,"00:10:13,295","00:10:14,904",Oh.
152,"00:10:14,948","00:10:17,991","It was strictly
a work thing for years,"
153,"00:10:18,035","00:10:19,687","especially after
his wife died,"
154,"00:10:19,730","00:10:22,643","then I started helping out
with his son Smith,"
155,"00:10:22,687","00:10:26,208","and, well, love can
really take you by surprise."
156,"00:10:26,251","00:10:28,295","Yes, it can."
157,"00:10:31,904","00:10:33,556","- That's him?
- Mm-hmm."
158,"00:10:33,600","00:10:36,295","- Aw.
- He's the sweetest kid."
159,"00:10:37,208","00:10:39,338",Ohh.
160,"00:10:39,382","00:10:43,035","Can't wait for them to see you
in this dress tonight."
161,"00:10:43,078","00:10:45,208","Oh, shoot."
162,"00:10:45,774","00:10:47,164","We forgot
to buy you underwear."
163,"00:10:47,208","00:10:49,121","But my clothes
are at the laundry."
164,"00:10:49,164","00:10:51,512","If I leave now,
I can run back to the mall..."
165,"00:10:51,556","00:10:53,035","Oh, no, no, no.
No. It's fine."
166,"00:10:53,078","00:10:55,208","- Are you sure?
- Yeah."
167,"00:10:55,861","00:10:59,208","Okay, I guess
we're goin' commando, then."
168,"00:11:05,164","00:11:07,643","I can't believe I've been
at Vance for only a day."
169,"00:11:07,687","00:11:11,251","Well,
Hardin said we'd be lucky to have you."
170,"00:11:11,295","00:11:14,904","- You spoke to Hardin.
- No, Vance did."
171,"00:11:14,948","00:11:16,687",He didn't tell you?
172,"00:11:16,730","00:11:19,382",Must have slipped his mind.
173,"00:11:50,991","00:11:55,948","Yes, well, as long as we're
at the conference by two..."
174,"00:11:58,687","00:12:00,469",Wow.
175,"00:12:00,512","00:12:02,600",You clean up nicely.
176,"00:12:03,643","00:12:05,817","Gee, Trevor,
you sure know how to charm the ladies."
177,"00:12:05,861","00:12:07,469","Tessa, you look stunning."
178,"00:12:07,512","00:12:09,338",Thank you.
179,"00:12:09,382","00:12:11,512",On the move.
180,"00:12:22,512","00:12:24,338","So what books
have you written?"
181,"00:12:24,382","00:12:26,512","Oh, this and that."
182,"00:12:33,251","00:12:35,251","Feel like I'm sitting
at the kids' table."
183,"00:12:35,295","00:12:36,817",Thanks.
184,"00:12:36,861","00:12:39,035","No, that's not what I meant.
Sorry."
185,"00:12:39,078","00:12:40,512",I hate nightclubs.
186,"00:12:40,556","00:12:42,643","Probably because
I suck at dancing."
187,"00:12:42,687","00:12:44,861","I love Ohio football,
but I hate nightclubs."
188,"00:12:44,904","00:12:47,035",Why are we here?
189,"00:12:47,948","00:12:49,600",Him.
190,"00:12:49,643","00:12:51,600",Mr. Jiang.
191,"00:12:51,643","00:12:54,078","His family owns
a hedge fund worth 800 million"
192,"00:12:54,121","00:12:57,643","and it's considering
investing in Vance's expansion."
193,"00:12:57,687","00:12:58,817","You want me
to get you a drink?"
194,"00:12:58,861","00:13:00,425",I'm gonna stick with water.
195,"00:13:00,469","00:13:02,556","All my budget
really allows these days."
196,"00:13:02,600","00:13:04,600","I thought you were
a paid intern."
197,"00:13:04,643","00:13:07,556","You'd be surprised how
much Uber charges can add up."
198,"00:13:07,600","00:13:09,817","I mean, I'd be lucky
to break even."
199,"00:13:12,904","00:13:15,164","- I'll go.
- What it is?"
200,"00:13:17,687","00:13:19,774",Sex on the Beach.
201,"00:13:20,687","00:13:21,991",Quite a beach.
202,"00:13:24,512","00:13:28,121","Grab a straw. On your mark,
get set, go."
203,"00:13:34,425","00:13:36,643",It's really good.
204,"00:13:36,687","00:13:38,991","Mr. Jiang, have you had a
chance to look at my numbers yet?"
205,"00:13:39,035","00:13:40,861","With the forecast of
rising interest rates..."
206,"00:13:41,948","00:13:43,382",Again. Just...
207,"00:13:43,425","00:13:45,556",Yeah.
208,"00:13:48,164","00:13:50,904","We're gonna
get fucked up tonight!"
209,"00:14:08,469","00:14:11,251","Well, well, look what
the cat dragged in."
210,"00:14:11,295","00:14:13,164","That's a stupid
fucking expression."
211,"00:14:13,208","00:14:15,469","Why would a cat
drag me anywhere?"
212,"00:14:15,512","00:14:17,600","Welcome back, bro."
213,"00:14:21,208","00:14:23,338",Did you miss us?
214,"00:14:31,817","00:14:33,948","Wait.
I don't get it."
215,"00:14:33,991","00:14:36,121",Of course you don't.
216,"00:14:36,991","00:14:39,121",This is great!
217,"00:14:42,164","00:14:44,948",I feel like dancing!
218,"00:14:53,948","00:14:55,643",Guess who.
219,"00:14:55,687","00:14:57,078","Okay, I'll give you a hint."
220,"00:14:57,121","00:14:59,469","She's super fuckin' hot,a lot of fun,"
221,"00:14:59,512","00:15:01,425",and loves to fuck.
222,"00:15:01,469","00:15:03,774","- Mother Teresa.
- No. Ew."
223,"00:15:04,338","00:15:06,512",Ta-da!
224,"00:15:06,556","00:15:09,600","I know, I look amazing. I've had,
like, no carbs in eight weeks,"
225,"00:15:09,643","00:15:11,600","- but I'm feeling fucking fantastic.
- Wow."
226,"00:15:11,643","00:15:13,512","Yeah, its from the lack of
carbs and not all the blow."
227,"00:15:13,556","00:15:14,817",Don't you have some carpets to munch on?
228,"00:15:14,861","00:15:16,121","Don't you have
some dick to suck?"
229,"00:16:19,425","00:16:22,687","What do I have to do
to make you forgive me?"
230,"00:16:22,730","00:16:25,687","- I know I've been really bad.
- Worse than bad."
231,"00:16:25,730","00:16:28,556","Yeah, but you like it
when I'm bad."
