line,start_time,end_time,text
96,"00:06:33,320","00:06:34,924",This will not happen again.
97,"00:06:35,040","00:06:36,929","Uh-huh.
Heard that before."
98,"00:06:37,160","00:06:38,519",Okay.
99,"00:06:42,040","00:06:43,565",That's lunch!
100,"00:06:58,800","00:07:01,167","You do this to yourself,
you know."
101,"00:07:03,080","00:07:04,730","I mean, look at you."
102,"00:07:05,320","00:07:07,402","How could they
not make fun of you?"
103,"00:07:07,560","00:07:09,722","It's like you're
almost forcing them."
104,"00:07:10,520","00:07:13,763","If you'd just quit
it with the speed stuff..."
105,"00:07:13,920","00:07:15,126",I can't help it.
106,"00:07:15,560","00:07:16,721",It's in me.
107,"00:07:16,880","00:07:18,291","Mmm, no.
It is not ""in"" you."
108,"00:07:18,440","00:07:19,519",Says who?
109,"00:07:19,520","00:07:22,399",Nature. Mother Nature.
110,"00:07:22,400","00:07:23,447",Maybe you've heard of her?
111,"00:07:23,600","00:07:26,729","We all have
our limitations, Theo."
112,"00:07:26,920","00:07:29,359","And the sooner
you accept the dull,"
113,"00:07:29,360","00:07:31,931","miserable reality
of your existence,"
114,"00:07:32,120","00:07:34,282",the happier you'll be.
115,"00:07:34,720","00:07:38,441","Wow. Aren't you just a
little ray of sunshine?"
116,"00:07:40,640","00:07:43,564","Heads up! Shell
crusher, two o' clock!"
117,"00:07:49,440","00:07:51,442","All right, people,
you know the drill."
118,"00:07:51,600","00:07:53,090",Tuck and roll!
119,"00:07:55,960","00:07:58,531","Can't tuck.
I can't tuck!"
120,"00:08:02,760","00:08:04,569","Theo, tuck and roll!"
121,"00:08:04,760","00:08:06,519","We've been over this.
I don't tuck and roll."
122,"00:08:06,520","00:08:09,000","You have a shell
for a reason. Use it."
123,"00:08:09,160","00:08:10,491",You use it.
124,"00:08:10,640","00:08:12,563","I mean, come on, he's not
even looking this way."
125,"00:08:12,760","00:08:15,001","Hey, Juice Box, nice tricycle!"
126,"00:08:15,160","00:08:16,241",You see what I'm saying?
127,"00:08:21,840","00:08:23,171","All right, good hustle."
128,"00:08:23,320","00:08:25,288","Good hustle, everybody!"
129,"00:08:25,480","00:08:27,528",Almost everybody.
130,"00:08:28,560","00:08:29,607",Quitting time!
131,"00:08:29,760","00:08:30,761","Good night, Jim!
Night, Sally!"
132,"00:08:30,920","00:08:32,399","Night, Steve!
I don't know your name."
133,"00:08:32,400","00:08:34,050",I'm out of here! Bye!
134,"00:08:34,720","00:08:36,245",You're watching Fast!
135,"00:08:36,440","00:08:39,205",Sponsored by Adrenalode!
136,"00:08:39,360","00:08:40,885","Adrenalode, not legal
in Utah and South Dakota."
137,"00:08:41,080","00:08:43,199","Do not exceed more than two cans
of Adrenalode in a 24-hour period."
138,"00:08:43,200","00:08:45,559","Do not expose Adrenalode to
flame, or to water, or to sand."
139,"00:08:45,560","00:08:46,686",Yes!
140,"00:08:48,120","00:08:50,441","Oh!
That tastes awesome."
141,"00:08:51,160","00:08:53,481","Welcome back to
The Road to Indianapolis."
142,"00:08:53,640","00:08:57,122","I'm here with five-time Indy
champ, the legendary Guy Gagné!"
143,"00:08:57,280","00:08:58,399","I love you, Guy!"
144,"00:08:58,400","00:09:00,639","Tell us, Guy, do you have any advice
for the future racers out there"
145,"00:09:00,640","00:09:01,919","who might be watching
at home right now?"
146,"00:09:01,920","00:09:03,410","Oh, my gosh.
That's me, that's me."
147,"00:09:03,600","00:09:06,001","Well, there comes a time
in every race"
148,"00:09:06,160","00:09:10,722","when a driver is forced to make that
one, key, split-second decision."
149,"00:09:10,880","00:09:13,159","Fall behind, or push ahead."
150,"00:09:13,160","00:09:14,321",Push ahead!
151,"00:09:14,480","00:09:17,239","To take a chance
and risk it all,"
152,"00:09:17,240","00:09:19,846","or play it safe
and suffer defeat."
153,"00:09:20,000","00:09:21,206","Risk it all, Guy!"
154,"00:09:21,360","00:09:23,886","But what really separates the
racers from the champions..."
155,"00:09:24,000","00:09:25,047",Yes!
156,"00:09:25,240","00:09:27,999","...that one thing
that separates"
157,"00:09:28,000","00:09:29,923","the ordinary from
the extraordinary..."
158,"00:09:30,080","00:09:31,286",What is it?
159,"00:09:31,720","00:09:34,371",That one thing is...
160,"00:09:40,320","00:09:41,367",No!
161,"00:09:42,200","00:09:43,247","No, you didn't!"
162,"00:09:43,520","00:09:45,488",No! No! No! No! No!
163,"00:09:45,640","00:09:48,959","Come back to me, TV!"
164,"00:10:05,560","00:10:07,164",Whoa.
165,"00:10:07,800","00:10:10,007","Only you have your finger on the...
It's working!"
166,"00:10:14,040","00:10:15,399","'Morning, Bob.
'Morning, Sally."
167,"00:10:15,400","00:10:16,481","'Morning, Steve."
168,"00:10:16,640","00:10:17,721",'Morning...
169,"00:10:21,440","00:10:23,249","You know, this is good."
170,"00:10:23,400","00:10:24,481","Yes, this is good."
171,"00:10:24,680","00:10:27,001","I daresay we've had
a breakthrough, here."
172,"00:10:27,160","00:10:30,767","With that TV gone, you can
finally get out of that garage"
173,"00:10:30,920","00:10:34,402","and put all that racing
nonsense behind you."
174,"00:10:34,560","00:10:35,721",And do what?
175,"00:10:35,880","00:10:37,484",Start living your life.
176,"00:10:37,640","00:10:38,879",I have a life?
177,"00:10:41,320","00:10:42,321",Big Red?
178,"00:10:43,520","00:10:44,726",Big Red!
179,"00:10:45,640","00:10:48,530","I can't tuck.
I can't tuck!"
180,"00:10:52,600","00:10:53,931","Yes!
Finally!"
181,"00:10:54,240","00:10:56,079","All right, let's chow down!"
182,"00:10:56,080","00:10:58,606","Whoa, whoa, whoa!
Hit the brakes, people."
183,"00:10:58,840","00:11:00,444",It's Gardener Day.
184,"00:11:08,120","00:11:10,202","You're quitting?
Just like that?"
185,"00:11:10,360","00:11:13,364","Hey, nothing ventured,
nothing gained."
186,"00:11:13,560","00:11:15,801",That's a bad thing.
187,"00:11:23,720","00:11:25,079","""There comes a time
in every race"
188,"00:11:25,080","00:11:26,159",when a driver is forced to make
189,"00:11:26,160","00:11:28,811","that one, key,
split-second decision."""
190,"00:11:29,160","00:11:30,286",What did he just say?
191,"00:11:30,440","00:11:32,599","""Take a chance and risk it all,"
192,"00:11:32,600","00:11:35,080","or play it safe
and suffer defeat."""
193,"00:11:35,240","00:11:38,881","Okay, enough
with the crazy talk, Theo."
194,"00:11:39,040","00:11:41,964","Just step away from the
grass and get back to work."
195,"00:11:42,120","00:11:43,201",Theo!
196,"00:11:43,480","00:11:45,323","And the cars are
at the starting line."
197,"00:11:47,720","00:11:49,961","Gentlemen, start your engines."
198,"00:11:56,960","00:11:59,201","And once again,
it's Turbo out front."
199,"00:12:02,240","00:12:05,687",No dream is too big.
200,"00:12:09,760","00:12:11,728","In the high lane!
At the stripe!"
201,"00:12:24,880","00:12:26,882","And it looks like
the winner is..."
202,"00:12:28,280","00:12:30,851","Tuck and roll, Theo!
Tuck and roll!"
203,"00:12:36,480","00:12:37,527",No!
204,"00:12:53,720","00:12:55,039",Aw.
205,"00:13:00,680","00:13:02,125",Are you insane?
206,"00:13:02,240","00:13:04,004","You could've
gotten yourself killed!"
207,"00:13:04,160","00:13:05,924","Theo, what were you thinking?"
208,"00:13:11,880","00:13:13,723",I thought I could get there.
209,"00:13:14,720","00:13:16,643",When are you gonna wake up?
210,"00:14:44,240","00:14:45,605",I wish...
211,"00:14:46,560","00:14:48,639",I wish I was...
212,"00:15:24,960","00:15:26,839",That was close.
213,"00:15:46,200","00:15:47,247","Oh, no."
214,"00:15:58,960","00:16:00,724",Yeah!
215,"00:16:08,200","00:16:10,441","No, no, no!
Come on! Faster!"
216,"00:16:37,080","00:16:38,730","No, no, no!"
217,"00:17:18,200","00:17:20,407",What happened?
218,"00:17:22,280","00:17:24,169","Hey, hey, hey!
Get out of here!"
219,"00:17:24,320","00:17:26,971",Not dead! Not dead!
220,"00:17:37,840","00:17:39,808",Ugh! It reeks in here.
221,"00:17:39,960","00:17:43,521","It's like wearing a hat
made out of feet."
222,"00:17:51,680","00:17:53,330",Home.
223,"00:17:59,680","00:18:02,081",Aah! Aah!
224,"00:18:05,400","00:18:06,845",All right.
225,"00:18:07,360","00:18:08,600",I'm okay.
226,"00:18:13,520","00:18:14,839",Oh.
227,"00:18:14,840","00:18:16,410",That's peculiar.
228,"00:18:25,320","00:18:27,439","Okay, what's happening to me?"
229,"00:18:27,440","00:18:30,284",Oh! What? That's me!
230,"00:18:30,440","00:18:32,719","Oh, come on! Stop it!"
231,"00:18:32,720","00:18:35,405","Shh! Shh! Quiet, quiet!"
232,"00:18:35,560","00:18:39,087",Stop it! Stop it! Stop it!
233,"00:18:45,040","00:18:47,719","Welcome, everyone, to this
monthly safety meeting."
234,"00:18:50,600","00:18:52,011","Well, there goes Jerry."
235,"00:18:52,600","00:18:54,762","I'm going to hand things
over to Chet, now,"
236,"00:18:54,920","00:18:58,129","who has some important
new policies to go over."
237,"00:18:58,320","00:19:01,802","Thank you very much, Carl.
Good afternoon, everyone."
238,"00:19:01,960","00:19:06,879","I'm happy to ""poli-see""
you all here today."
239,"00:19:09,240","00:19:13,848","Okay. I would like to begin
with some very exciting news."
240,"00:19:14,000","00:19:15,411",The latest figures are in.
241,"00:19:15,560","00:19:18,803","Accidental smushes
were down 15 percent."
242,"00:19:18,960","00:19:20,159","Well done, team."
243,"00:19:23,680","00:19:25,399",It's tricky to rock a rhyme
244,"00:19:25,400","00:19:27,399","To rock a rhyme
That's right, on time"
245,"00:19:27,400","00:19:31,079","It's tricky
T-t-tricky, tricky"
246,"00:19:31,080","00:19:33,319","Yo, yo!
You're listening to 98.6"
247,"00:19:33,320","00:19:36,130",where hip-hop... beats.
248,"00:19:42,280","00:19:45,076",What's new pussycat?
249,"00:19:45,077","00:19:46,239","Whoa, whoa, whoa!"
250,"00:19:59,880","00:20:01,365",Drop it like it's hot
251,"00:20:01,366","00:20:02,954",Drop it like it's hot
252,"00:20:03,280","00:20:05,726",Finally.
253,"00:20:11,520","00:20:12,639",Huh?
254,"00:20:14,800","00:20:16,609",What in the...
255,"00:20:28,520","00:20:29,521","Whoa, whoa, whoa!"
256,"00:20:33,640","00:20:34,641",Oh!
257,"00:21:09,600","00:21:11,364",Whoa!
258,"00:21:17,080","00:21:18,889",Whoa! Whoa! Whoa!
259,"00:21:20,080","00:21:21,286",Help!
260,"00:21:21,840","00:21:24,161","Stop! Stop, stop!"
261,"00:21:24,880","00:21:26,609",Mom!
262,"00:21:27,960","00:21:29,724",Yeah! Whoa!
263,"00:21:32,680","00:21:33,879","Oh, no!"
264,"00:21:33,880","00:21:36,119","And so, in preparation
for Crow Awareness Week,"
265,"00:21:37,440","00:21:39,249",I'd just like to say...
266,"00:21:40,600","00:21:42,559",Tuck and roll!
267,"00:21:42,560","00:21:45,679","No, I'm not kidding!
Tuck and roll!"
268,"00:21:47,320","00:21:48,321",Look out!
269,"00:21:56,040","00:21:57,246","Granted, yes,"
270,"00:21:57,400","00:22:03,043","I admit that there's been a wee
bit of damage to inventory, here,"
271,"00:22:03,200","00:22:04,611","but if you'd just
let me explain..."
272,"00:22:04,800","00:22:05,926",You're fired!
273,"00:22:06,080","00:22:09,323","Whoa, okay, Carl, if you just
give him one more chance,"
274,"00:22:09,480","00:22:11,767","I promise that this
will never, ever..."
275,"00:22:11,920","00:22:14,730","You don't understand.
You're fired."
276,"00:22:14,880","00:22:19,761","""You,"" plural. Youse.
Y'all. Both of you!"
277,"00:22:27,440","00:22:30,683",Chet. I'm so sorry.
278,"00:22:31,760","00:22:33,444","You have to believe me,
I didn't mean for this to..."
279,"00:22:33,600","00:22:35,887",All my life.
280,"00:22:37,520","00:22:41,286","All my life, I've defended
you, covered for you,"
281,"00:22:41,440","00:22:44,279","stood up for you,
apologized for you,"
282,"00:22:44,280","00:22:46,442","and this is what
I get in return."
283,"00:22:46,600","00:22:49,604","Dragged down with you
on your sinking ship."
284,"00:22:49,800","00:22:53,407","A nice, comfy deck chair
on the S.S. Theo!"
285,"00:22:53,600","00:22:55,279","Ave-aye, Captain!"
286,"00:22:55,280","00:22:56,359",I'm really sorry.
287,"00:22:56,360","00:22:58,124",What is wrong with you?
288,"00:22:58,280","00:23:00,487","I don't know. All I
know is, the other night,"
289,"00:23:00,640","00:23:02,881","I'm standing above the 101,
and all of a sudden..."
290,"00:23:03,040","00:23:04,999",It was a rhetorical question!
291,"00:23:06,120","00:23:07,167",Chet!
292,"00:23:07,280","00:23:09,965",Help! The world is moving!
293,"00:23:26,600","00:23:27,647",Coming through!
294,"00:23:32,440","00:23:34,761","Okay, I'm gonna
wake up any minute now."
295,"00:23:34,920","00:23:36,160",Wake up! Wake up!
296,"00:23:47,840","00:23:49,365",Chet?
297,"00:24:06,520","00:24:09,444","Easy now, fellas. You
really don't wanna do this."
298,"00:24:14,960","00:24:16,166",Chet!
299,"00:24:41,160","00:24:45,927","Am I dead?
Is this heaven?"
300,"00:24:46,080","00:24:48,242",I pictured it cleaner.
301,"00:24:48,400","00:24:49,731","Come on, get up."
302,"00:24:49,840","00:24:53,925","Theo. Whoa.
The crows got you, too."
303,"00:24:54,080","00:24:57,319","What? No, Chet, it wasn't the crows.
It was..."
304,"00:24:58,880","00:25:00,405",Look at this place.
305,"00:25:00,600","00:25:03,365","Broken glass, rusty nails.
Breathe."
306,"00:25:03,560","00:25:05,801","Discarded salt packets!
A few, yeah."
307,"00:25:05,960","00:25:08,167",It's like a minefield out here.
308,"00:25:09,640","00:25:12,325","Oh! Oh, no. I've got tetanus.
I've got tetanus."
309,"00:25:12,480","00:25:15,051",My jaw is locking up.
310,"00:25:15,640","00:25:19,440","Chet, will you calm down?
There is no reason to panic."
311,"00:25:19,600","00:25:23,439","Everything's
gonna be just fine."
312,"00:25:24,600","00:25:29,003","Well, well, well. Buenas noches,
little amigos."
313,"00:25:29,600","00:25:31,807",This must be my lucky day.
314,"00:25:37,080","00:25:38,286",Hola. It's Tito.
315,"00:25:38,440","00:25:41,159","Hey, tell everyone
I'm bringing it."
316,"00:26:14,360","00:26:17,170",What is this place?
317,"00:26:23,560","00:26:24,607","Well, well, well."
318,"00:26:24,760","00:26:26,239","Somebody better call the cops,"
319,"00:26:26,240","00:26:28,447","because I'm about to
make a killing."
320,"00:26:28,720","00:26:29,801",Killing?
321,"00:26:29,960","00:26:32,361",What'd he drag in this time?
322,"00:26:33,160","00:26:36,130","Ha! Whiplash is
going to eat them up."
323,"00:26:36,360","00:26:38,601",It's gonna be a slaughter.
324,"00:26:38,760","00:26:40,679","Mm-hmm, dead meat."
325,"00:26:42,040","00:26:43,530","We're gonna die.
We're gonna die."
326,"00:26:48,280","00:26:50,123",Oh! Oh!
327,"00:26:50,680","00:26:51,920","Come on, come on.
Now, hurry up."
328,"00:26:57,760","00:27:01,367","A little far from home
aren't you, garden snail?"
329,"00:27:01,480","00:27:05,166","Hey, I
think we got a crier here."
330,"00:27:05,840","00:27:07,285",Let's do this!
331,"00:27:07,440","00:27:09,759","I got this one!
Oh, I got this one!"
332,"00:27:09,760","00:27:10,841","Yeah. Yeah, yeah!"
333,"00:27:10,960","00:27:11,961",Come on! This is me!
334,"00:27:12,120","00:27:13,849","Time to go, Theo."
335,"00:27:14,640","00:27:15,721",Ready...
336,"00:27:17,360","00:27:18,439",Set...
337,"00:27:23,560","00:27:24,639",Go!
338,"00:27:35,920","00:27:38,685",Look. He dead.
339,"00:27:38,800","00:27:40,564",Taco Man found dead snail.
340,"00:27:47,320","00:27:48,367",What?
341,"00:28:16,200","00:28:17,486",Run!
342,"00:28:22,720","00:28:24,324",Santa Maria!
343,"00:28:24,680","00:28:26,444","What did you say
your name was again?"
344,"00:28:26,680","00:28:29,331",My name is Turbo.
345,"00:28:29,440","00:28:31,599","Aw! I wish I could
rename myself."
346,"00:28:31,600","00:28:32,759",Where did you find him?
347,"00:28:32,760","00:28:33,799",How did he do that?
348,"00:28:33,800","00:28:34,879",Where did you come from?
349,"00:28:34,880","00:28:36,689","Hey, how'd you do that?"
350,"00:28:36,840","00:28:38,251","Theo. A word, please."
351,"00:28:38,920","00:28:40,524","Okay, that was...
Um..."
352,"00:28:40,680","00:28:41,761","Amazing, right?"
353,"00:28:41,920","00:28:43,919","If you think that's something,
check this out. Ooh!"
354,"00:28:43,920","00:28:45,039",Ahhh! Turn it off!
355,"00:28:45,040","00:28:47,361",Sorry. High beams. Sorry.
356,"00:28:47,480","00:28:49,159","Ooh, that's a new one."
357,"00:28:49,160","00:28:52,323","It's okay, it's okay, Theo.
Just hang in there."
358,"00:28:52,480","00:28:54,847","As soon as we get home,
we're gonna get you fixed."
359,"00:28:55,040","00:28:57,168",What? I don't need to be fixed.
360,"00:28:57,320","00:28:58,367","There's nothing
wrong with me, Chet."
361,"00:28:58,520","00:29:02,127","Nothing wrong with you?
Well, you're..."
362,"00:29:02,280","00:29:03,611",You're a freak of nature.
363,"00:29:03,800","00:29:05,564","I know, I know!
Isn't it great?"
364,"00:29:05,680","00:29:06,719",Theo!
365,"00:29:06,720","00:29:08,688","You know what?
I prefer ""Turbo."""
366,"00:29:10,120","00:29:12,771","I don't know what crazy
lab you escaped from"
367,"00:29:12,920","00:29:16,561","but you're amazing,
Little Amigo. Amazing!"
368,"00:29:16,720","00:29:17,839",Tito!
369,"00:29:17,840","00:29:19,080",Mmm?
370,"00:29:19,200","00:29:20,964","Um, one second, please."
371,"00:29:21,120","00:29:24,090","Do you see that sign?
What does it say?"
372,"00:29:24,520","00:29:25,559",Angelo...
373,"00:29:25,560","00:29:27,961","it says,
""Dos Bros Tacos."""
374,"00:29:28,160","00:29:30,845","""Dos"" Bros, Tito.
Not ""Uno"" Bro."
375,"00:29:31,000","00:29:33,651","You're supposed to be out
there, selling tacos,"
376,"00:29:33,800","00:29:35,086",not racing snails.
377,"00:29:35,240","00:29:37,686","I know, but this little
guy is something special."
378,"00:29:37,880","00:29:39,086","I'm telling you, Angelo,"
379,"00:29:39,240","00:29:42,130","the customers are gonna be
lining up around the block."
380,"00:29:42,280","00:29:43,884",I can see it already.
381,"00:29:44,040","00:29:48,967","""Come for the snail racing, stay
for the chimichangas."" Huh?"
382,"00:29:49,680","00:29:52,359","Get your head out
of the clouds, Tito."
383,"00:29:52,360","00:29:54,931","It's enough with
your crazy schemes."
384,"00:29:55,080","00:29:57,526","No! You're a taco
genius, Angelo."
385,"00:29:57,680","00:30:02,242","And it is my mission in life to
share your gift with the world."
386,"00:30:02,880","00:30:05,042","Great. Then first
thing in the morning,"
387,"00:30:05,240","00:30:09,529","get in that truck
and go sell some tacos."
388,"00:30:10,800","00:30:12,404",Tito.
389,"00:30:19,720","00:30:22,246","You sure you had enough to eat?
Are you tired?"
390,"00:30:22,400","00:30:25,563","Here, I made up your bed."
391,"00:30:26,400","00:30:29,563","Now, it might get
a little chilly tonight."
392,"00:30:29,760","00:30:31,171","So, I warmed up your blanket."
393,"00:30:32,480","00:30:36,326","There you go.
All comfy and cozy."
394,"00:30:37,280","00:30:41,285","Sweet dreams, Little Amigo.
I'll see you in the morning."
395,"00:30:42,920","00:30:45,571","Did he really just
kiss you goodnight?"
396,"00:30:45,720","00:30:47,643",He did. Jealous?
397,"00:30:51,960","00:30:54,122","Question. What gives
with the super-speed?"
398,"00:30:54,280","00:30:55,645","Hey, hey, you a robot?"
399,"00:30:55,800","00:30:57,006","Are you radioactive, homie?"
400,"00:30:57,160","00:30:58,319",Is it contagious?
401,"00:30:58,320","00:31:00,448",Give the kid some space.
402,"00:31:01,600","00:31:05,082","I'm Whiplash. And
this here is my crew."
403,"00:31:05,240","00:31:07,811",I'm Skidmark!
404,"00:31:09,240","00:31:11,083",Ah. yeah!
405,"00:31:11,240","00:31:14,722","And I'm Burn.
Sizzle, sizzle, uh-uh."
406,"00:31:14,880","00:31:17,850","The name is Smoove Move. I set
the tone around here, you dig?"
407,"00:31:18,000","00:31:19,411","Now check this.
Right about now,"
408,"00:31:19,600","00:31:23,759","I'm moving so fast, the whole
world's going in slow motion, baby."
409,"00:31:23,760","00:31:25,125",Whoa...
410,"00:31:25,640","00:31:28,041","Here one second, gone the next."
411,"00:31:28,240","00:31:30,288",They call me the White Shadow!
412,"00:31:30,440","00:31:34,240","Because I'm so fast,
all you see is my shadow."
413,"00:31:35,080","00:31:36,161",I don't get it.
414,"00:31:36,800","00:31:39,007","I'm fast, like a shadow!"
415,"00:31:39,600","00:31:42,604","Yeah, but shadows,
they're not inherently fast."
416,"00:31:43,160","00:31:45,481",White Shadow...
417,"00:31:45,640","00:31:46,687",I can still see you.
418,"00:31:46,800","00:31:48,639","Listen, garden snail,
you clearly"
419,"00:31:48,640","00:31:50,529","got the skills
to pay the bills."
420,"00:31:50,880","00:31:53,281","If snails had to
pay bills, that is."
421,"00:31:53,440","00:31:54,965",You would be able to pay them.
422,"00:31:55,120","00:31:56,610","Yeah, bills."
423,"00:31:56,760","00:31:58,171","Paid in full, son."
424,"00:31:58,320","00:32:02,039","So, I'm here to invite
you to join our crew."
425,"00:32:03,480","00:32:04,686",Join your crew?
426,"00:32:05,400","00:32:07,607",Did I say something humorous?
427,"00:32:07,760","00:32:10,650","I'm sorry. It's just that
you guys are, you know,"
428,"00:32:10,800","00:32:13,239",kind of slow-ish.
429,"00:32:13,240","00:32:15,163",Oh! Really? To our faces?
430,"00:32:15,320","00:32:17,163","Theo, what are you doing?"
431,"00:32:17,320","00:32:21,882","Now, I'm gonna pretend I didn't
hear what I clearly just heard."
432,"00:32:22,080","00:32:24,401","Heard what?
I didn't hear anything."
