line,start_time,end_time,text
93,"00:04:34,316","00:04:36,193","-♪ Go ♪
-♪ Go ♪"
94,"00:04:36,276","00:04:38,028","-♪ Go ♪
-♪ Go ♪"
95,"00:04:38,111","00:04:39,863",♪ Go ♪
96,"00:04:47,329","00:04:48,247",Whoa!
97,"00:04:56,880","00:05:01,134",Bro!
98,"00:05:06,056","00:05:07,933","Ladies and gentlemen,
please stand by."
99,"00:05:08,016","00:05:11,186","Uh, we're experiencing,
uh, some stuff."
100,"00:05:11,270","00:05:13,981",Hey. At least we didn't fall.
101,"00:05:15,858","00:05:16,775",We fell.
102,"00:05:17,860","00:05:19,611","See what happens
when you don't follow my lead?"
103,"00:05:19,695","00:05:21,196","Dude,
that is exactly what happens"
104,"00:05:21,280","00:05:22,614",when we follow your lead.
105,"00:05:22,698","00:05:24,199","Oh, so it's my fault."
106,"00:05:24,283","00:05:25,367",Is that what you're saying?
107,"00:05:25,450","00:05:28,078","I know we can reach
the perfect family harmony."
108,"00:05:28,161","00:05:29,830",What if we don't want to?
109,"00:05:29,913","00:05:32,040","Yeah, dude.
This used to be fun."
110,"00:05:32,124","00:05:34,001","Now it's all about
being perfect."
111,"00:05:34,084","00:05:36,170","You know what? I'm done
playing the heartthrob."
112,"00:05:36,253","00:05:39,256","My exquisitely chiselled,
rock-hard abs and I quit."
113,"00:05:39,339","00:05:42,092","I quit too,
and you can keep these."
114,"00:05:42,176","00:05:43,719","I'm more
than just the fun one."
115,"00:05:43,802","00:05:45,721","I'm in a sad book club.
Did you know that?"
116,"00:05:45,804","00:05:47,181",A sad book club.
117,"00:05:47,264","00:05:49,349","I'm gonna find trolls
who take me seriously."
118,"00:05:49,433","00:05:50,976",Fine. I don't need this.
119,"00:05:51,059","00:05:52,728",I'm out. I'm done. I'm sorry.
120,"00:05:52,811","00:05:56,231","I'm gonna go hike the
Neverglade Trail by myself."
121,"00:05:56,315","00:05:57,691",Bro-lone.
122,"00:05:57,774","00:06:00,360","Yeah, that's right.
Bro-bro going solo."
123,"00:06:00,444","00:06:01,570",YOLO.
124,"00:06:01,653","00:06:02,946",Goodbye forever.
125,"00:06:04,448","00:06:05,449",Fine. I'm out of here.
126,"00:06:05,532","00:06:06,825","-Later, losers.
-Same here."
127,"00:06:06,909","00:06:08,827","Guys, please. Come on."
128,"00:06:10,495","00:06:13,207","It's my fault.
I ruined everything."
129,"00:06:13,290","00:06:15,709","N-No, no. Branch,
this is not your fault."
130,"00:06:15,792","00:06:17,169",We're not in sync.
131,"00:06:17,252","00:06:18,670","We've gone from boys to men,"
132,"00:06:18,754","00:06:20,672","and now there's only
one direction for us to go:"
133,"00:06:20,756","00:06:22,174",the backstreets.
134,"00:06:22,257","00:06:23,509","But not you, Floyd?"
135,"00:06:23,592","00:06:25,802",You're not leaving too?
136,"00:06:25,886","00:06:28,722","Not forever.
I'll be back. I promise."
137,"00:06:28,805","00:06:30,015","But right now, I--"
138,"00:06:30,724","00:06:32,184",I have to follow my heart.
139,"00:06:32,267","00:06:34,645","It's telling me that it's time
to start a solo career."
140,"00:06:34,728","00:06:37,523",But what am I gonna do?
141,"00:06:37,606","00:06:40,984","Branch, you are gonna do the
most important thing of all."
142,"00:06:41,610","00:06:42,611",You're gonna…
143,"00:06:43,403","00:06:45,030",take care of Grandma.
144,"00:06:45,113","00:06:48,784","Oh, come on, Branch.
Let's play some rummy."
145,"00:06:48,867","00:06:50,244","But I won't let you win,"
146,"00:06:50,786","00:06:52,913",because I play for the money.
147,"00:06:53,914","00:06:55,582",You might have to let her win.
148,"00:06:55,666","00:06:56,583",Occasionally.
149,"00:06:58,335","00:06:59,378","When you miss me,"
150,"00:06:59,461","00:07:00,796",you can wear this.
151,"00:07:02,005","00:07:03,966","It'll be like
I'm right here with you."
152,"00:07:04,633","00:07:06,051","And when you come back,"
153,"00:07:06,134","00:07:07,302",we'll make our hideout.
154,"00:07:08,011","00:07:09,096",Definitely.
155,"00:07:10,430","00:07:13,016","Wow! Is that
a ten-story water slide?"
156,"00:07:13,100","00:07:15,519",Yeah. That's how we shower.
157,"00:07:15,602","00:07:17,604","Well, we better keep this
in a safe place."
158,"00:07:26,071","00:07:27,698","I'll see you soon,
Baby Branch."
159,"00:07:38,458","00:07:39,459",Bye.
160,"00:07:40,669","00:07:42,045",See you later.
